orthogroup	kept	collapsed
ORTHOMCL6362	cladeC_14699.p2	cladeC_8990.p2
ORTHOMCL6364	cladeD_19962.p2	cladeD_21585.p2
ORTHOMCL6365	cladeC_14232.p1	cladeC_22445.p1
ORTHOMCL6367	cladeC_19720.p1	cladeC_11736.p1
ORTHOMCL6368	cladeC_23575.p1	cladeC_23383.p1
ORTHOMCL6369	cladeC_16429.p1	cladeC_1795.p1
ORTHOMCL6370	cladeD_21035.p2	cladeD_10586.p1
ORTHOMCL6372	cladeD_20631.p1	cladeD_20634.p1
ORTHOMCL6373	cladeD_17121.p1	cladeD_22352.p1
ORTHOMCL6375	cladeD_8784.p1	cladeD_16628.p1
ORTHOMCL6376	cladeC_24977.p2	cladeC_17815.p1
ORTHOMCL6379	cladeD_4528.p1	cladeD_20236.p1
ORTHOMCL6380	cladeC_17224.p1	cladeC_15440.p1
ORTHOMCL6381	cladeD_13137.p1	cladeD_731.p1
ORTHOMCL6382	cladeD_19969.p1	cladeD_17571.p1
ORTHOMCL6383	cladeD_17869.p1	cladeD_12511.p1
ORTHOMCL6384	cladeC_8472.p1	cladeC_18853.p1
ORTHOMCL6385	cladeD_20592.p2	cladeD_18639.p1
ORTHOMCL6386	cladeC_5130.p1	cladeC_16862.p2
ORTHOMCL6387	cladeC_6580.p1	cladeC_3083.p1
ORTHOMCL6389	cladeC_2743.p2	cladeC_5828.p1
ORTHOMCL6390	cladeD_23320.p1	cladeD_18141.p1
ORTHOMCL6391	cladeD_14209.p2	cladeD_20068.p2
ORTHOMCL6392	cladeD_8942.p1	cladeD_6697.p1
ORTHOMCL6393	cladeC_5279.p1	cladeC_4165.p1
ORTHOMCL6394	cladeC_16740.p1	cladeC_19977.p1
ORTHOMCL6395	cladeD_13443.p1	cladeD_15033.p1
ORTHOMCL6396	cladeD_13925.p1	cladeD_23285.p2
ORTHOMCL6397	cladeC_13527.p1	cladeC_3324.p1
ORTHOMCL6398	cladeC_2451.p2	cladeC_6086.p1
ORTHOMCL6399	cladeD_12299.p1	cladeD_10815.p2
ORTHOMCL6400	cladeC_15277.p2	cladeC_25081.p1
ORTHOMCL6401	cladeD_14892.p1	cladeD_4293.p1
ORTHOMCL6402	cladeD_19115.p1	cladeD_18609.p2
ORTHOMCL6403	cladeD_2499.p1	cladeD_13949.p1
ORTHOMCL6404	cladeC_17926.p1	cladeC_17495.p1
ORTHOMCL6405	cladeD_18227.p1	cladeD_22909.p3
ORTHOMCL6406	cladeD_7252.p1	cladeD_22317.p1
ORTHOMCL6407	cladeD_4837.p1	cladeD_1579.p2
ORTHOMCL6408	cladeD_10754.p1	cladeD_12008.p1
ORTHOMCL6409	cladeC_19368.p1	cladeC_2322.p1
ORTHOMCL6410	cladeD_13419.p1	cladeD_5052.p2
ORTHOMCL6411	cladeD_23342.p1	cladeD_3137.p1
ORTHOMCL6412	cladeD_20644.p1	cladeD_20630.p1
ORTHOMCL642	cladeA_31787.p2	cladeA_50611.p2
ORTHOMCL643	cladeA_6076.p1	cladeA_51315.p2
ORTHOMCL645	cladeA_36730.p1	cladeA_9881.p1
ORTHOMCL646	cladeA_34526.p1	cladeA_53120.p2
ORTHOMCL649	cladeA_23063.p2	cladeA_23064.p2
ORTHOMCL64	cladeA_30333.p1	cladeA_33248.p1
ORTHOMCL64	cladeA_30456.p1	cladeA_30448.p1
ORTHOMCL64	cladeA_30537.p1	cladeA_18742.p1
ORTHOMCL64	cladeA_30537.p1	cladeA_27719.p1
ORTHOMCL64	cladeA_30537.p1	cladeA_27720.p1
ORTHOMCL64	cladeA_30537.p1	cladeA_27721.p1
ORTHOMCL652	cladeB_39826.p1	cladeB_25811.p1
ORTHOMCL653	cladeA_24746.p1	cladeA_24745.p1
ORTHOMCL658	cladeA_29182.p2	cladeA_29183.p2
ORTHOMCL65	cladeA_15176.p1	cladeA_15175.p1
ORTHOMCL65	cladeA_31289.p1	cladeA_54476.p1
ORTHOMCL65	cladeA_31289.p1	cladeA_52729.p1
ORTHOMCL65	cladeA_31289.p1	cladeA_26274.p1
ORTHOMCL65	cladeA_31289.p1	cladeA_26275.p1
ORTHOMCL65	cladeA_31289.p1	cladeA_26273.p1
ORTHOMCL65	cladeA_31289.p1	cladeA_48919.p1
ORTHOMCL65	cladeA_31289.p1	cladeA_32743.p1
ORTHOMCL660	cladeA_38364.p1	cladeA_37537.p1
ORTHOMCL661	cladeA_39941.p1	cladeA_44101.p1
ORTHOMCL663	cladeA_28961.p1	cladeA_28959.p1
ORTHOMCL664	cladeA_38203.p1	cladeA_48921.p1
ORTHOMCL665	cladeA_4254.p1	cladeA_57040.p1
ORTHOMCL666	cladeA_17706.p1	cladeA_17708.p1
ORTHOMCL667	cladeA_21095.p2	cladeA_21097.p1
ORTHOMCL669	cladeA_12278.p1	cladeA_34724.p1
ORTHOMCL66	cladeA_30569.p1	cladeA_30567.p1
ORTHOMCL66	cladeA_30566.p1	cladeA_30568.p1
ORTHOMCL66	cladeA_30135.p1	cladeA_30134.p1
ORTHOMCL66	cladeA_30135.p1	cladeA_30139.p1
ORTHOMCL674	cladeA_25484.p1	cladeA_25483.p1
ORTHOMCL675	cladeC_20999.p1	cladeC_8849.p1
ORTHOMCL676	cladeA_19881.p2	cladeA_19882.p2
ORTHOMCL676	cladeA_19881.p2	cladeA_19880.p2
ORTHOMCL67	cladeD_17407.p1	cladeD_6580.p1
ORTHOMCL67	cladeA_28048.p1	cladeA_28047.p2
ORTHOMCL67	cladeA_28048.p1	cladeA_28046.p1
ORTHOMCL67	cladeC_17450.p1	cladeC_26092.p1
ORTHOMCL686	cladeD_10519.p1	cladeD_10876.p2
ORTHOMCL689	cladeA_32433.p1	cladeA_13523.p1
ORTHOMCL68	cladeA_12579.p1	cladeA_30931.p1
ORTHOMCL68	cladeA_50369.p1	cladeA_8493.p1
ORTHOMCL690	cladeA_26783.p1	cladeA_26782.p1
ORTHOMCL693	cladeA_31047.p1	cladeA_31046.p1
ORTHOMCL697	cladeA_49680.p1	cladeA_50186.p1
ORTHOMCL699	cladeA_5141.p1	cladeA_423.p1
ORTHOMCL6	cladeB_5550.p1	cladeB_21336.p1
ORTHOMCL6	cladeB_16511.p1	cladeB_30370.p1
ORTHOMCL6	cladeA_49734.p1	cladeA_30817.p1
ORTHOMCL6	cladeA_49734.p1	cladeA_30819.p1
ORTHOMCL6	cladeA_49734.p1	cladeA_30823.p1
ORTHOMCL6	cladeB_30146.p1	cladeB_30822.p1
ORTHOMCL705	cladeA_24578.p1	cladeA_24572.p1
ORTHOMCL706	cladeA_19400.p1	cladeA_19399.p1
ORTHOMCL707	cladeA_18712.p1	cladeA_18713.p1
ORTHOMCL709	cladeA_19643.p1	cladeA_19644.p1
ORTHOMCL70	cladeA_49552.p1	cladeA_11267.p1
ORTHOMCL70	cladeB_19874.p1	cladeB_38302.p1
ORTHOMCL70	cladeA_52641.p1	cladeA_11268.p1
ORTHOMCL70	cladeA_52641.p1	cladeA_41812.p1
ORTHOMCL710	cladeA_24689.p2	cladeA_24688.p2
ORTHOMCL711	cladeA_15634.p1	cladeA_35313.p1
ORTHOMCL713	cladeA_26986.p1	cladeA_26987.p1
ORTHOMCL715	cladeA_18878.p1	cladeA_18877.p1
ORTHOMCL717	cladeA_23936.p1	cladeA_23934.p1
ORTHOMCL720	cladeA_49256.p1	cladeA_56967.p1
ORTHOMCL724	cladeA_47399.p1	cladeA_41874.p1
ORTHOMCL725	cladeA_21308.p1	cladeA_21309.p1
ORTHOMCL727	cladeA_20730.p1	cladeA_20731.p1
ORTHOMCL727	cladeB_39228.p1	cladeB_12818.p1
ORTHOMCL729	cladeD_10704.p1	cladeD_11427.p1
ORTHOMCL72	cladeD_15628.p1	cladeD_21051.p2
ORTHOMCL72	cladeD_20034.p1	cladeD_23533.p1
ORTHOMCL72	cladeD_20034.p1	cladeD_20889.p1
ORTHOMCL72	cladeD_20034.p1	cladeD_20675.p1
ORTHOMCL735	cladeA_25676.p2	cladeA_25673.p2
ORTHOMCL736	cladeA_26223.p1	cladeA_26224.p1
ORTHOMCL737	cladeA_15756.p2	cladeA_15755.p1
ORTHOMCL738	cladeA_17301.p2	cladeA_17302.p1
ORTHOMCL73	cladeA_27282.p1	cladeA_27275.p1
ORTHOMCL73	cladeA_27279.p1	cladeA_38446.p1
ORTHOMCL73	cladeA_27279.p1	cladeA_27281.p1
ORTHOMCL73	cladeA_27279.p1	cladeA_27287.p1
ORTHOMCL73	cladeA_27279.p1	cladeA_27293.p1
ORTHOMCL740	cladeA_10090.p1	cladeA_42848.p1
ORTHOMCL740	cladeB_28324.p1	cladeB_21383.p1
ORTHOMCL741	cladeA_16083.p1	cladeA_16084.p1
ORTHOMCL742	cladeA_27060.p1	cladeA_27061.p1
ORTHOMCL744	cladeA_21444.p1	cladeA_43168.p2
ORTHOMCL744	cladeA_21444.p1	cladeA_21443.p1
ORTHOMCL750	cladeA_33643.p1	cladeA_35944.p1
ORTHOMCL753	cladeA_54381.p1	cladeA_14785.p1
ORTHOMCL754	cladeA_24042.p1	cladeA_24041.p1
ORTHOMCL755	cladeB_23357.p1	cladeB_20649.p1
ORTHOMCL756	cladeA_4110.p1	cladeA_1304.p1
ORTHOMCL760	cladeA_26184.p2	cladeA_26190.p1
ORTHOMCL761	cladeC_7153.p1	cladeC_26314.p1
ORTHOMCL771	cladeA_37922.p1	cladeA_46927.p2
ORTHOMCL772	cladeA_17117.p1	cladeA_17118.p1
ORTHOMCL774	cladeA_6234.p1	cladeA_37515.p1
ORTHOMCL776	cladeA_40923.p1	cladeA_32396.p1
ORTHOMCL777	cladeA_22749.p1	cladeA_22750.p1
ORTHOMCL77	cladeA_18375.p1	cladeA_57464.p1
ORTHOMCL77	cladeA_18375.p1	cladeA_32407.p1
ORTHOMCL77	cladeA_18375.p1	cladeA_45208.p1
ORTHOMCL77	cladeA_18375.p1	cladeA_44961.p1
ORTHOMCL77	cladeA_18375.p1	cladeA_378.p1
ORTHOMCL77	cladeA_40829.p1	cladeA_42654.p1
ORTHOMCL77	cladeA_49324.p1	cladeA_40255.p1
ORTHOMCL790	cladeA_12850.p1	cladeA_12851.p1
ORTHOMCL791	cladeA_53974.p1	cladeA_52461.p1
ORTHOMCL792	cladeA_51745.p1	cladeA_53504.p1
ORTHOMCL794	cladeB_33166.p1	cladeB_11727.p1
ORTHOMCL795	cladeA_28618.p2	cladeA_28617.p1
ORTHOMCL79	cladeA_26173.p2	cladeA_26177.p1
ORTHOMCL79	cladeA_26173.p2	cladeA_26178.p2
ORTHOMCL79	cladeA_26173.p2	cladeA_26172.p1
ORTHOMCL79	cladeA_26176.p1	cladeA_26175.p1
ORTHOMCL79	cladeA_26176.p1	cladeA_26170.p1
ORTHOMCL79	cladeA_26176.p1	cladeA_26169.p1
ORTHOMCL79	cladeA_26176.p1	cladeA_26171.p1
ORTHOMCL79	cladeA_26176.p1	cladeA_26179.p1
ORTHOMCL79	cladeA_26176.p1	cladeA_26174.p2
ORTHOMCL7	cladeA_33169.p1	cladeA_45092.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_9889.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_9888.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_13588.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26910.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26915.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26912.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26919.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26913.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26916.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26908.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26911.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26918.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26920.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26927.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_18784.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_28850.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_28856.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_28857.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_28855.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_28859.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26922.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26914.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26917.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26921.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_26909.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_38825.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_28858.p1
ORTHOMCL7	cladeA_33169.p1	cladeA_28860.p1
ORTHOMCL7	cladeA_41806.p1	cladeA_58078.p1
ORTHOMCL7	cladeA_41806.p1	cladeA_38205.p1
ORTHOMCL7	cladeA_18785.p1	cladeA_42990.p1
ORTHOMCL7	cladeA_18785.p1	cladeA_18786.p1
ORTHOMCL7	cladeA_37016.p1	cladeA_52692.p1
ORTHOMCL7	cladeA_37016.p1	cladeA_48067.p1
ORTHOMCL805	cladeA_4768.p1	cladeA_4767.p2
ORTHOMCL806	cladeA_4367.p1	cladeA_35927.p1
ORTHOMCL806	cladeA_4367.p1	cladeA_31804.p1
ORTHOMCL809	cladeA_55536.p1	cladeA_46199.p1
ORTHOMCL80	cladeD_17059.p2	cladeD_7920.p1
ORTHOMCL80	cladeA_29769.p1	cladeA_29771.p1
ORTHOMCL80	cladeA_29769.p1	cladeA_29772.p1
ORTHOMCL80	cladeA_29767.p1	cladeA_29765.p1
ORTHOMCL80	cladeA_29767.p1	cladeA_29768.p1
ORTHOMCL813	cladeD_19237.p1	cladeD_5737.p1
ORTHOMCL816	cladeA_20829.p2	cladeA_20830.p2
ORTHOMCL818	cladeD_7398.p1	cladeD_12133.p1
ORTHOMCL81	cladeA_41927.p1	cladeA_56155.p1
ORTHOMCL81	cladeA_22753.p1	cladeA_22752.p1
ORTHOMCL820	cladeA_24644.p1	cladeA_24645.p1
ORTHOMCL822	cladeA_21547.p2	cladeA_21548.p2
ORTHOMCL825	cladeA_23429.p2	cladeA_23430.p1
ORTHOMCL828	cladeA_12202.p1	cladeA_12203.p1
ORTHOMCL831	cladeA_36642.p1	cladeA_34644.p1
ORTHOMCL834	cladeB_25512.p2	cladeB_11845.p1
ORTHOMCL835	cladeA_46840.p2	cladeA_37937.p1
ORTHOMCL836	cladeD_17423.p1	cladeD_6924.p1
ORTHOMCL839	cladeC_23330.p1	cladeC_18904.p1
ORTHOMCL83	cladeA_29220.p1	cladeA_29219.p1
ORTHOMCL83	cladeA_29220.p1	cladeA_29218.p1
ORTHOMCL83	cladeA_29220.p1	cladeA_29222.p1
ORTHOMCL83	cladeA_29220.p1	cladeA_29221.p1
ORTHOMCL844	cladeA_41738.p1	cladeA_42312.p1
ORTHOMCL845	cladeA_2805.p1	cladeA_32195.p1
ORTHOMCL848	cladeC_8756.p2	cladeC_21238.p2
ORTHOMCL84	cladeA_12007.p1	cladeA_33994.p1
ORTHOMCL84	cladeA_12007.p1	cladeA_12008.p1
ORTHOMCL850	cladeA_42558.p1	cladeA_44103.p1
ORTHOMCL850	cladeB_44690.p1	cladeB_45504.p1
ORTHOMCL851	cladeA_36869.p1	cladeA_43725.p1
ORTHOMCL851	cladeB_39862.p1	cladeB_14464.p1
ORTHOMCL853	cladeA_27386.p1	cladeA_27384.p1
ORTHOMCL857	cladeD_10391.p2	cladeD_14261.p1
ORTHOMCL858	cladeA_29906.p1	cladeA_29902.p1
ORTHOMCL865	cladeD_5964.p1	cladeD_18186.p1
ORTHOMCL86	cladeD_18016.p1	cladeD_17748.p1
ORTHOMCL86	cladeA_30672.p1	cladeA_30674.p1
ORTHOMCL86	cladeA_30672.p1	cladeA_30671.p1
ORTHOMCL878	cladeB_10374.p1	cladeB_13405.p1
ORTHOMCL87	cladeA_26518.p1	cladeA_26517.p1
ORTHOMCL87	cladeA_26519.p1	cladeA_26520.p1
ORTHOMCL87	cladeD_22759.p1	cladeD_10613.p1
ORTHOMCL87	cladeD_22759.p1	cladeD_19972.p1
ORTHOMCL87	cladeB_29727.p1	cladeB_23775.p1
ORTHOMCL881	cladeD_18292.p1	cladeD_16551.p1
ORTHOMCL882	cladeD_10961.p1	cladeD_14937.p1
ORTHOMCL883	cladeD_23532.p1	cladeD_23588.p1
ORTHOMCL885	cladeB_20264.p1	cladeB_26644.p1
ORTHOMCL886	cladeB_26946.p1	cladeB_30511.p1
ORTHOMCL886	cladeB_26946.p1	cladeB_4838.p1
ORTHOMCL891	cladeD_10551.p2	cladeD_14284.p2
ORTHOMCL892	cladeB_30324.p1	cladeB_28404.p1
ORTHOMCL893	cladeB_26336.p2	cladeB_14655.p1
ORTHOMCL894	cladeD_19780.p1	cladeD_9869.p1
ORTHOMCL895	cladeD_21428.p1	cladeD_11094.p1
ORTHOMCL896	cladeB_31475.p1	cladeB_31319.p2
ORTHOMCL898	cladeB_27281.p2	cladeB_29366.p2
ORTHOMCL899	cladeD_14287.p1	cladeD_20598.p2
ORTHOMCL899	cladeC_24637.p1	cladeC_24791.p1
ORTHOMCL89	cladeA_24228.p1	cladeA_24226.p1
ORTHOMCL89	cladeA_24228.p1	cladeA_24225.p1
ORTHOMCL89	cladeA_23742.p1	cladeA_23854.p1
ORTHOMCL89	cladeA_23742.p1	cladeA_26632.p1
ORTHOMCL89	cladeA_23742.p1	cladeA_23740.p1
ORTHOMCL89	cladeA_23742.p1	cladeA_23747.p1
ORTHOMCL89	cladeA_23742.p1	cladeA_2072.p1
ORTHOMCL8	cladeA_1443.p1	cladeA_49858.p1
ORTHOMCL8	cladeA_1443.p1	cladeA_4504.p1
ORTHOMCL8	cladeA_22721.p1	cladeA_4923.p1
ORTHOMCL8	cladeA_19456.p1	cladeA_15635.p1
ORTHOMCL8	cladeA_29959.p1	cladeA_23832.p1
ORTHOMCL8	cladeB_23916.p1	cladeB_22974.p1
ORTHOMCL8	cladeA_22722.p1	cladeA_35631.p1
ORTHOMCL8	cladeB_30998.p1	cladeB_25350.p1
ORTHOMCL8	cladeB_31031.p1	cladeB_30426.p1
ORTHOMCL8	cladeB_30551.p1	cladeB_30725.p1
ORTHOMCL900	cladeB_30458.p1	cladeB_23455.p1
ORTHOMCL901	cladeD_10390.p2	cladeD_20023.p2
ORTHOMCL902	cladeC_26509.p1	cladeC_7929.p2
ORTHOMCL902	cladeB_23234.p3	cladeB_17551.p2
ORTHOMCL903	cladeB_45245.p1	cladeB_51180.p2
ORTHOMCL906	cladeC_18801.p1	cladeC_21679.p1
ORTHOMCL908	cladeC_18716.p1	cladeC_9218.p1
ORTHOMCL909	cladeC_1345.p1	cladeC_18495.p1
ORTHOMCL909	cladeC_1345.p1	cladeC_2189.p1
ORTHOMCL911	cladeB_16822.p1	cladeB_20491.p2
ORTHOMCL911	cladeD_10374.p2	cladeD_18003.p1
ORTHOMCL912	cladeC_24102.p1	cladeC_1026.p1
ORTHOMCL913	cladeD_14418.p2	cladeD_20508.p1
ORTHOMCL914	cladeD_6235.p1	cladeD_17992.p1
ORTHOMCL915	cladeD_3167.p1	cladeD_22917.p1
ORTHOMCL916	cladeD_4477.p1	cladeD_3367.p1
ORTHOMCL917	cladeC_1419.p1	cladeC_17310.p1
ORTHOMCL91	cladeA_42595.p1	cladeA_43978.p2
ORTHOMCL91	cladeA_42595.p1	cladeA_26741.p2
ORTHOMCL91	cladeA_42595.p1	cladeA_26740.p1
ORTHOMCL91	cladeA_42595.p1	cladeA_26742.p2
ORTHOMCL91	cladeA_42595.p1	cladeA_26743.p1
ORTHOMCL91	cladeA_51031.p1	cladeA_54669.p1
ORTHOMCL91	cladeA_50485.p1	cladeA_41766.p2
ORTHOMCL92	cladeA_54149.p1	cladeA_45259.p1
ORTHOMCL92	cladeA_54149.p1	cladeA_50615.p1
ORTHOMCL92	cladeA_27010.p1	cladeA_27009.p1
ORTHOMCL92	cladeA_41400.p1	cladeA_49497.p1
ORTHOMCL932	cladeA_25977.p1	cladeA_25978.p1
ORTHOMCL938	cladeA_39412.p1	cladeA_49774.p1
ORTHOMCL94	cladeA_48501.p2	cladeA_23602.p3
ORTHOMCL94	cladeA_48501.p2	cladeA_4625.p2
ORTHOMCL94	cladeA_48501.p2	cladeA_48877.p2
ORTHOMCL94	cladeA_48501.p2	cladeA_33736.p3
ORTHOMCL94	cladeA_48501.p2	cladeA_25986.p3
ORTHOMCL94	cladeA_48501.p2	cladeA_26357.p1
ORTHOMCL94	cladeA_48501.p2	cladeA_36975.p2
ORTHOMCL96	cladeA_33571.p1	cladeA_50060.p1
ORTHOMCL96	cladeA_33571.p1	cladeA_36971.p1
ORTHOMCL96	cladeA_42315.p1	cladeA_48320.p1
ORTHOMCL96	cladeA_42315.p1	cladeA_42623.p1
ORTHOMCL96	cladeA_44025.p1	cladeA_58126.p2
ORTHOMCL978	cladeB_10566.p1	cladeB_5928.p1
ORTHOMCL979	cladeA_32626.p1	cladeA_55986.p1
ORTHOMCL97	cladeA_30205.p1	cladeA_30202.p1
ORTHOMCL981	cladeB_11212.p1	cladeB_17685.p1
ORTHOMCL982	cladeA_26183.p1	cladeA_26182.p1
ORTHOMCL98	cladeC_9693.p1	cladeC_2823.p2
ORTHOMCL98	cladeB_26441.p2	cladeB_21879.p2
ORTHOMCL98	cladeA_26415.p1	cladeA_7889.p1
ORTHOMCL98	cladeA_26415.p1	cladeA_26414.p1
ORTHOMCL995	cladeA_41603.p1	cladeA_33492.p1
ORTHOMCL99	cladeA_22278.p1	cladeA_35038.p1
ORTHOMCL99	cladeA_22278.p1	cladeA_17827.p1
ORTHOMCL99	cladeA_22278.p1	cladeA_22277.p1
ORTHOMCL9	cladeA_36277.p1	cladeA_41702.p1
ORTHOMCL9	cladeA_36277.p1	cladeA_54764.p1
ORTHOMCL9	cladeA_36277.p1	cladeA_6376.p1
ORTHOMCL9	cladeA_36277.p1	cladeA_36741.p1
ORTHOMCL9	cladeA_36277.p1	cladeA_26649.p1
ORTHOMCL9	cladeA_36277.p1	cladeA_26650.p1
ORTHOMCL9	cladeA_36277.p1	cladeA_6984.p1
ORTHOMCL9	cladeA_36277.p1	cladeA_49615.p1
ORTHOMCL9	cladeA_27477.p1	cladeA_27476.p1
ORTHOMCL9	cladeB_28694.p1	cladeB_13956.p1
ORTHOMCL9	cladeA_46260.p1	cladeA_16218.p1
ORTHOMCL9	cladeB_23948.p1	cladeB_8105.p1
ORTHOMCL9	cladeA_18448.p1	cladeA_16217.p1
ORTHOMCL9	cladeA_18448.p1	cladeA_35887.p1
ORTHOMCL9	cladeA_18448.p1	cladeA_18447.p1
